domain	phylum	class	order	family	genus	species	OTU	asv_length	numberOfUnq_BlastHits	%ID	queryCoverage	species_in_LCA	sources	V10_CKI_BC_1	V10_CKI_BC_2	V10_CKI_BC_3	V10_CKI_BC_4	V10_CKI_BC_5	V10_CKI_EB_1	V10_CKI_EB_2	V10_CKI_EB_3	V10_CKI_EB_4	V10_CKI_N_1_1	V10_CKI_N_1_2	V10_CKI_N_1_3	V10_CKI_N_1_4	V10_CKI_N_1_5	V10_CKI_N_1_DI	V10_CKI_N_1_WC	V10_CKI_N_10_1	V10_CKI_N_10_2	V10_CKI_N_10_3	V10_CKI_N_10_4	V10_CKI_N_10_5	V10_CKI_N_10_DI	V10_CKI_N_10_WC	V10_CKI_N_11_1	V10_CKI_N_11_2	V10_CKI_N_11_3	V10_CKI_N_11_4	V10_CKI_N_11_5	V10_CKI_N_11_DI	V10_CKI_N_11_WC	V10_CKI_N_12_1	V10_CKI_N_12_2	V10_CKI_N_12_3	V10_CKI_N_12_4	V10_CKI_N_12_5	V10_CKI_N_12_DI	V10_CKI_N_12_WC	V10_CKI_N_13_1	V10_CKI_N_13_2	V10_CKI_N_13_3	V10_CKI_N_13_4	V10_CKI_N_13_5	V10_CKI_N_13_DI	V10_CKI_N_13_WC	V10_CKI_N_14_1	V10_CKI_N_14_2	V10_CKI_N_14_3	V10_CKI_N_14_4	V10_CKI_N_14_5	V10_CKI_N_14_DI	V10_CKI_N_14_WC	V10_CKI_N_2_1	V10_CKI_N_2_2	V10_CKI_N_2_3	V10_CKI_N_2_4	V10_CKI_N_2_5	V10_CKI_N_2_DI	V10_CKI_N_2_WC	V10_CKI_N_3_1	V10_CKI_N_3_2	V10_CKI_N_3_3	V10_CKI_N_3_4	V10_CKI_N_3_5	V10_CKI_N_3_DI	V10_CKI_N_3_WC	V10_CKI_N_4_1	V10_CKI_N_4_2	V10_CKI_N_4_3	V10_CKI_N_4_4	V10_CKI_N_4_5	V10_CKI_N_4_DI	V10_CKI_N_4_WC	V10_CKI_N_5_1	V10_CKI_N_5_2	V10_CKI_N_5_3	V10_CKI_N_5_4	V10_CKI_N_5_5	V10_CKI_N_5_DI	V10_CKI_N_5_WC	V10_CKI_N_6_1	V10_CKI_N_6_2	V10_CKI_N_6_3	V10_CKI_N_6_4	V10_CKI_N_6_5	V10_CKI_N_6_DI	V10_CKI_N_6_WC	V10_CKI_N_7_1	V10_CKI_N_7_2	V10_CKI_N_7_3	V10_CKI_N_7_4	V10_CKI_N_7_5	V10_CKI_N_7_DI	V10_CKI_N_7_WC	V10_CKI_N_8_1	V10_CKI_N_8_2	V10_CKI_N_8_3	V10_CKI_N_8_4	V10_CKI_N_8_5	V10_CKI_N_8_DI	V10_CKI_N_8_WC	V10_CKI_N_9_1	V10_CKI_N_9_2	V10_CKI_N_9_3	V10_CKI_N_9_4	V10_CKI_N_9_5	V10_CKI_N_9_DI	V10_CKI_N_9_WC	V10_CKI_N_H_12_DI	V10_CKI_N_H_12_WC	V10_CKI_N_H_2_12_1	V10_CKI_N_H_2_12_2	V10_CKI_N_H_2_12_3	V10_CKI_N_H_2_3_1	V10_CKI_N_H_2_3_2	V10_CKI_N_H_2_3_3	V10_CKI_N_H_3_DI	V10_CKI_N_H_3_WC	V10_CKI_N_H_4_3_1	V10_CKI_N_H_4_3_2	V10_CKI_N_H_4_3_3	V10_CKI_N_H_5_12_1	V10_CKI_N_H_5_12_2	V10_CKI_N_H_5_12_3	V10_CKI_NTC_1	V10_CKI_U_1_1	V10_CKI_U_1_2	V10_CKI_U_1_3	V10_CKI_U_1_4	V10_CKI_U_1_5	V10_CKI_U_1_DI	V10_CKI_U_1_WC	V10_CKI_U_10_1	V10_CKI_U_10_2	V10_CKI_U_10_3	V10_CKI_U_10_4	V10_CKI_U_10_5	V10_CKI_U_10_DI	V10_CKI_U_10_WC	V10_CKI_U_11_1	V10_CKI_U_11_2	V10_CKI_U_11_3	V10_CKI_U_11_4	V10_CKI_U_11_5	V10_CKI_U_11_DI	V10_CKI_U_11_WC	V10_CKI_U_13_1	V10_CKI_U_13_2	V10_CKI_U_13_3	V10_CKI_U_13_4	V10_CKI_U_13_5	V10_CKI_U_13_DI	V10_CKI_U_13_WC	V10_CKI_U_14_1	V10_CKI_U_14_2	V10_CKI_U_14_3	V10_CKI_U_14_4	V10_CKI_U_14_5	V10_CKI_U_14_DI	V10_CKI_U_14_WC	V10_CKI_U_2_1	V10_CKI_U_2_2	V10_CKI_U_2_3	V10_CKI_U_2_4	V10_CKI_U_2_5	V10_CKI_U_2_DI	V10_CKI_U_2_WC	V10_CKI_U_4_1	V10_CKI_U_4_2	V10_CKI_U_4_3	V10_CKI_U_4_4	V10_CKI_U_4_5	V10_CKI_U_4_DI	V10_CKI_U_4_WC	V10_CKI_U_5_1	V10_CKI_U_5_2	V10_CKI_U_5_3	V10_CKI_U_5_4	V10_CKI_U_5_5	V10_CKI_U_5_DI	V10_CKI_U_5_WC	V10_CKI_U_7_1	V10_CKI_U_7_2	V10_CKI_U_7_3	V10_CKI_U_7_4	V10_CKI_U_7_5	V10_CKI_U_7_DI	V10_CKI_U_7_WC	V10_CKI_U_8_1	V10_CKI_U_8_2	V10_CKI_U_8_3	V10_CKI_U_8_4	V10_CKI_U_8_5	V10_CKI_U_8_DI	V10_CKI_U_8_WC	V10_CKI_V_6_1	V10_CKI_V_6_2	V10_CKI_V_6_3	V10_CKI_V_6_4	V10_CKI_V_6_5	V10_CKI_V_6_DI	V10_CKI_V_6_WC	V10_CKI_V_9_1	V10_CKI_V_9_2	V10_CKI_V_9_3	V10_CKI_V_9_4	V10_CKI_V_9_5	V10_CKI_V_9_DI	V10_CKI_V_9_WC
Unknown	Unknown	Teleostei	Myctophiformes	Myctophidae	Diaphus	dropped	ASV_552	171	37	99.415	100	Diaphus kora, Diaphus mollis	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	2283	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Beloniformes	Exocoetidae	dropped	dropped	ASV_553	169	75	99.408	100	Cheilopogon pitcairnensis, Cheilopogon unicolor, Exocoetus gibbosus, Cheilopogon intermedius, Exocoetus monocirrhus, Exocoetus volitans, Cheilopogon arcticeps, Cheilopogon heterurus, Cheilopogon doederleinii	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Acanthuriformes	Acanthuridae	Naso	Naso lituratus	ASV_554	170	16	100.0	100	Naso lituratus	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	9	1746	16	14	13	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Tetraodontiformes	Molidae	Ranzania	Ranzania laevis	ASV_555	170	36	98.824	100	Ranzania laevis	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Myctophiformes	Myctophidae	Hygophum	Hygophum sp.	ASV_556	172	1	98.837	100	Hygophum sp.	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Blenniiformes	Blenniidae	Blenniella	Blenniella chrysospilos	ASV_557	168	1	100.0	100	Blenniella chrysospilos	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1119	0	1126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Scombriformes	Bramidae	Pteraclis	Pteraclis velifera	ASV_558	171	24	97.661	100	Pteraclis velifera	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	2247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Scombriformes	Bramidae	Pteraclis	Pteraclis velifera	ASV_559	171	24	97.661	100	Pteraclis velifera	fishbase	6	0	0	0	0	0	0	0	0	0	7	0	0	2228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Myctophiformes	Myctophidae	Triphoturus	Triphoturus nigrescens	ASV_562	172	5	99.419	100	Triphoturus nigrescens	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	2210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Ovalentaria/misc	Pomacentridae	Abudefduf	dropped	ASV_563	169	215	100.0	100	Abudefduf sexfasciatus, Abudefduf troschelii, Abudefduf vaigiensis, Abudefduf hoefleri, Abudefduf saxatilis, Abudefduf abdominalis	fishbase	6	0	0	0	0	0	0	0	0	0	9	4	1359	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Ophidiiformes	Ophidiidae	Brotulotaenia	Brotulotaenia crassa	ASV_564	171	9	99.415	100	Brotulotaenia crassa	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2161	0	0	0	6	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Anguilliformes	Congridae	Ariosoma	dropped	ASV_565	167	11	96.407	100	Ariosoma kapala, Ariosoma anago	fishbase	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	4	0	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1625	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	0	0	0	0	0	0	46	0	0	0	4	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Eupercaria/misc	Caesionidae	dropped	dropped	ASV_567	170	197	99.412	100	Pterocaesio digramma, Dipterygonotus balteatus, Pterocaesio marri, Pterocaesio chrysozona, Pterocaesio diagramma	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2171	6	0	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Myctophiformes	Myctophidae	Lampanyctus	Lampanyctus alatus	ASV_568	171	93	99.415	100	Lampanyctus alatus	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	2104	0	0	36	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Eupercaria/misc	Nemipteridae	Scolopsis	dropped	ASV_569	173	7	99.422	100	Scolopsis bilineatus, Scolopsis bilineata	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2193	0	3	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Myctophiformes	Myctophidae	Ceratoscopelus	dropped	ASV_570	172	26	98.837	100	Ceratoscopelus warmingii, Ceratoscopelus townsendi	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2154	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Ovalentaria/misc	Pomacentridae	dropped	dropped	ASV_571	169	4	99.408	100	Plectroglyphidodon obreptus, Plectroglyphidodon apicalis, Chromis fumea	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Anguilliformes	Nemichthyidae	dropped	dropped	ASV_572	171	12	98.83	100	Avocettina acuticeps, Labichthys carinatus, Avocettina infans	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Ovalentaria/misc	Pomacentridae	Abudefduf	dropped	ASV_573	169	215	100.0	100	Abudefduf sexfasciatus, Abudefduf troschelii, Abudefduf vaigiensis, Abudefduf hoefleri, Abudefduf saxatilis, Abudefduf abdominalis	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	1387	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Perciformes/Serranoidei	Epinephelidae	Epinephelus	Epinephelus fasciatus	ASV_574	169	99	100.0	100	Epinephelus fasciatus	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unknown	Unknown	Teleostei	Myctophiformes	Myctophidae	Ceratoscopelus	dropped	ASV_575	172	26	98.837	100	Ceratoscopelus warmingii, Ceratoscopelus townsendi	fishbase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
